Timestamp,Transaction ID,Sender Account,Total Sent Amount,Receiver Account,Receiver Amount,Token Symbol,Memo,Fee (HBAR)
2024-12-02T16:40:00.000Z,0.0.7598070-1733157579-524233148,0.0.3160795,2000000,0.0.7598070,2000000,Bull,,0
2024-11-29T21:22:32.000Z,0.0.7598070-1732915335-744061913,0.0.3160795,4309255.993589,0.0.7598070,4309255.993589,Bull,,0
2024-11-29T21:20:22.000Z,0.0.7598070-1732915210-476059319,0.0.3160795,4868792.129923,0.0.7598070,4868792.129923,Bull,,0
2024-11-24T06:16:19.000Z,0.0.7595474-1732428946-162414784,0.0.3160795,165132111.943791,0.0.7595474,165132111.943791,Bull,,0
2024-12-07T17:52:58.000Z,0.0.7588094-1733593959-702032549,0.0.3160795,1037586.098239,0.0.7588094,1037586.098239,Bull,,0
2024-12-02T18:48:06.000Z,0.0.7586510-1733165274-076620061,0.0.4816623,31802.814417,0.0.7586510,31802.814417,Bull,,0
2024-11-23T04:09:09.000Z,0.0.7577950-1732334912-149905946,0.0.3160795,4192786.97747,0.0.7577950,4192786.97747,Bull,,0
2024-12-12T04:25:50.000Z,0.0.7572736-1733977540-211855107,0.0.3160795,114086049.17278,0.0.7572736,114086049.17278,Bull,,0
2024-11-27T22:08:49.000Z,0.0.7570654-1732745318-792101549,0.0.3160795,20000000,0.0.7570654,20000000,Bull,,0
2024-11-20T15:48:09.000Z,0.0.7569280-1732117670-839001694,0.0.3160795,95000000,0.0.7569280,95000000,Bull,,0
2024-12-12T07:31:09.000Z,0.0.7565398-1733988651-366817989,0.0.3160795,3323027.331937,0.0.7565398,3323027.331937,Bull,,0
2024-11-22T12:26:54.000Z,0.0.7562636-1732278398-153573802,0.0.3160795,5044765.274877,0.0.7562636,5044765.274877,Bull,,0
2024-11-19T20:25:09.000Z,0.0.7558930-1732047899-712287291,0.0.3160795,6677969.474383,0.0.7558930,6677969.474383,Bull,,0
2024-11-19T23:08:14.000Z,0.0.7551872-1732057679-117919277,0.0.3160795,1948928.137414,0.0.7551872,1948928.137414,Bull,,0
2024-11-18T21:53:02.000Z,0.0.7550841-1731966765-602952558,0.0.3240198,109161.989667,0.0.7550841,109161.989667,Bull,,0
2024-11-18T22:43:57.000Z,0.0.7550732-1731969824-924470969,0.0.3160795,30005306.511261,0.0.7550732,30005306.511261,Bull,,0
2024-12-04T08:47:21.000Z,0.0.7545376-1733302039-260574126,0.0.3160795,1336805.69554,0.0.7545376,1336805.69554,Bull,,0
2024-12-04T08:34:26.000Z,0.0.7545376-1733301244-563363473,0.0.3160795,884486.1782,0.0.7545376,884486.1782,Bull,,0
2024-11-28T02:27:18.000Z,0.0.7542917-1732760825-477202183,0.0.3160795,790192.188934,0.0.7542917,790192.188934,Bull,,0
2024-11-28T02:25:28.000Z,0.0.7542917-1732760713-679199389,0.0.3240198,56254.456979,0.0.7542917,56254.456979,Bull,,0
2024-11-20T02:35:06.000Z,0.0.7541069-1732070074-389188166,0.0.3160795,1139212.298064,0.0.7541069,1139212.298064,Bull,,0
2024-11-19T21:02:24.000Z,0.0.7541069-1732050104-071078358,0.0.3160795,963261.257339,0.0.7541069,963261.257339,Bull,,0
2024-11-19T02:20:36.000Z,0.0.7541069-1731982802-713473207,0.0.3160795,2037952.230572,0.0.7541069,2037952.230572,Bull,,0
2024-11-18T08:36:54.000Z,0.0.1685962-1731919004-816552527,0.0.1685962,100000000,0.0.7539193,100000000,Bull,,0.00933074
2024-11-17T16:07:19.000Z,0.0.1296-1731859628-737914536,0.0.1296,100000000,0.0.7539193,100000000,Bull,,0.01134567
2024-11-17T16:06:13.000Z,0.0.1982980-1731859553-408640861,0.0.1982980,100000000,0.0.7539193,100000000,Bull,,0.01134567
2024-11-16T17:19:25.000Z,0.0.7533239-1731777521-873919325,0.0.3160795,537856834.462029,0.0.7533239,537856834.462029,Bull,,0
2024-11-16T17:15:46.000Z,0.0.7533239-1731777295-872717337,0.0.3160795,4904796.050745,0.0.7533239,4904796.050745,Bull,,0
2024-11-30T12:43:06.000Z,0.0.7528161-1732970539-969611990,0.0.3160795,253714.277,0.0.7528161,253714.277,Bull,,0
2024-11-28T21:54:42.000Z,0.0.7528161-1732830847-507307486,0.0.3160795,95886.348534,0.0.7528161,95886.348534,Bull,,0
2024-11-28T21:27:50.000Z,0.0.7528161-1732829236-930474261,0.0.3240198,185584.547137,0.0.7528161,185584.547137,Bull,,0
2024-11-28T13:45:12.000Z,0.0.7528161-1732801483-348637112,0.0.3160795,199767.049308,0.0.7528161,199767.049308,Bull,,0
2024-11-26T21:46:03.000Z,0.0.7528161-1732657504-687484961,0.0.4605267,211805.789207,0.0.7528161,211805.789207,Bull,,0
2024-11-26T21:39:56.000Z,0.0.7528161-1732657165-623201888,0.0.3160795,216079.922311,0.0.7528161,216079.922311,Bull,,0
2024-11-26T15:10:13.000Z,0.0.7528161-1732633785-380026713,0.0.3160795,222901.383711,0.0.7528161,222901.383711,Bull,,0
2024-11-26T11:53:08.000Z,0.0.7528161-1732621953-920355267,0.0.3160795,228239.334151,0.0.7528161,228239.334151,Bull,,0
2024-11-26T09:05:59.000Z,0.0.7528161-1732611925-509228913,0.0.3160795,219956.342254,0.0.7528161,219956.342254,Bull,,0
2024-11-25T18:21:44.000Z,0.0.7528161-1732558820-269689246,0.0.3300792,223571.421748,0.0.7528161,223571.421748,Bull,,0
2024-11-24T16:30:17.000Z,0.0.7528161-1732465770-391851581,0.0.3240198,184779.962847,0.0.7528161,184779.962847,Bull,,0
2024-11-23T22:35:22.000Z,0.0.7528161-1732401281-288369327,0.0.3160795,3417022.495144,0.0.7528161,3417022.495144,Bull,,0
2024-11-23T22:31:22.000Z,0.0.7528161-1732401055-769260884,0.0.4605267,351573.194368,0.0.7528161,351573.194368,Bull,,0
2024-11-23T19:17:17.000Z,0.0.7528161-1732389403-523978556,0.0.3160795,173878.597393,0.0.7528161,173878.597393,Bull,,0
2024-11-23T18:57:15.000Z,0.0.7528161-1732388204-812927665,0.0.3160795,174771.116742,0.0.7528161,174771.116742,Bull,,0
2024-11-22T22:46:04.000Z,0.0.7528161-1732315533-992283894,0.0.3160795,27098326.439939,0.0.7528161,27098326.439939,Bull,,0
2024-11-22T16:18:35.000Z,0.0.7528161-1732292283-616175052,0.0.3160795,196231.720956,0.0.7528161,196231.720956,Bull,,0
2024-11-22T15:44:59.000Z,0.0.7528161-1732290260-347753834,0.0.3160795,198400.789255,0.0.7528161,198400.789255,Bull,,0
2024-11-22T12:02:40.000Z,0.0.7528161-1732276918-061861798,0.0.3160795,922032.742447,0.0.7528161,922032.742447,Bull,,0
2024-11-22T11:32:55.000Z,0.0.7528161-1732275139-451965791,0.0.3160795,892247.991274,0.0.7528161,892247.991274,Bull,,0
2024-11-21T23:10:38.000Z,0.0.7528161-1732230601-935456401,0.0.3160795,4306055.636094,0.0.7528161,4306055.636094,Bull,,0
2024-11-21T14:33:02.000Z,0.0.7527962-1732199568-376027790,0.0.7527962,21472730.652845,0.0.7528161,21472730.652845,Bull,Transfer ,0.00817321
2024-11-15T22:08:03.000Z,0.0.7528161-1731708449-306143062,0.0.3240198,362673.336591,0.0.7528161,362673.336591,Bull,,0
2024-11-15T21:57:49.000Z,0.0.7528161-1731707841-391168740,0.0.3160795,493270.891026,0.0.7528161,493270.891026,Bull,,0
2024-11-15T21:55:44.000Z,0.0.7528161-1731707712-355295859,0.0.3160795,667671.887979,0.0.7528161,667671.887979,Bull,,0
2024-11-15T21:53:20.000Z,0.0.7528161-1731707569-765939552,0.0.3240198,919009.065312,0.0.7528161,919009.065312,Bull,,0
2024-11-15T20:23:52.000Z,0.0.7528161-1731702201-034336428,0.0.3160795,19030105.471937,0.0.7528161,19030105.471937,Bull,,0
2024-11-30T12:44:53.000Z,0.0.7528161-1732970679-291830183,0.0.7528161,336016.094,0.0.7527962,336016.094,Bull,Phrase backup wallet ,0.00607181
2024-11-29T17:08:02.000Z,0.0.7528161-1732900066-939043300,0.0.7528161,817698.183,0.0.7527962,817698.183,Bull,Wallet,0.00642699
2024-11-28T22:18:34.000Z,0.0.7528161-1732832298-736629223,0.0.7528161,481237.944979,0.0.7527962,481237.944979,Bull,Phrase backup wallet 

,0.0070067
2024-11-26T21:49:59.000Z,0.0.7528161-1732657783-398583331,0.0.7528161,1322554.193382,0.0.7527962,1322554.193382,Bull,,0.00733662
2024-11-24T21:58:25.000Z,0.0.7528161-1732485481-100280649,0.0.7528161,184779.962847,0.0.7527962,184779.962847,Bull,Phrase backup wallet ,0.00701629
2024-11-23T23:32:01.000Z,0.0.7528161-1732404706-544073905,0.0.7528161,3117245.403647,0.0.7527962,3117245.403647,Bull,Phrase backup wallet ,0.00653313
2024-11-22T23:13:44.000Z,0.0.7528161-1732317204-606855881,0.0.7528161,29307239.683871,0.0.7527962,29307239.683871,Bull,Phrase backup wallet ,0.00655602
2024-11-21T23:43:44.000Z,0.0.7528161-1732232599-474567880,0.0.7528161,4306055.636094,0.0.7527962,4306055.636094,Bull,Phrase backup wallet ,0.00810052
2024-11-16T00:39:56.000Z,0.0.7528161-1731717575-712549383,0.0.7528161,21472730.652845,0.0.7527962,21472730.652845,Bull,Bullbar,0.70230952
2024-11-17T22:45:54.000Z,0.0.7506429-1731883541-976787497,0.0.3160795,80000000,0.0.7506429,80000000,Bull,,0
2024-11-17T21:15:40.000Z,0.0.7506429-1731878130-872355734,0.0.3160795,220000000,0.0.7506429,220000000,Bull,,0
2024-11-19T19:28:06.000Z,0.0.2336742-1732044472-559700230,0.0.2336742,1541101.732689,0.0.7501146,1541101.732689,Bull,,0.00735905
2024-11-19T17:48:21.000Z,0.0.2336742-1732038491-712642354,0.0.2336742,394037803.048141,0.0.7501146,394037803.048141,Bull,,0.00728162
2024-11-08T10:57:21.000Z,0.0.1725817-1731063431-250118777,0.0.1725817,5312299.394092,0.0.7469033,5312299.394092,Bull,,0.02025846
2024-11-08T06:21:22.000Z,0.0.1097530-1731046872-757213896,0.0.1097530,8005276.376645,0.0.7469033,8005276.376645,Bull,,0.02045027
2024-11-01T03:12:59.000Z,0.0.1062649-1730430768-877064799,0.0.1062649,1000000,0.0.7403530,1000000,Bull,Non,0.02044216
2024-11-08T21:53:02.000Z,0.0.7399671-1731102767-618522956,0.0.3160795,10000000,0.0.7399671,10000000,Bull,,0
2024-11-16T13:33:46.000Z,0.0.7314893-1731764015-209827963,0.0.3240198,139254.491869,0.0.7314893,139254.491869,Bull,,0
2024-12-04T06:04:18.000Z,0.0.2992693-1733292246-597488334,0.0.2992693,69,0.0.7299329,69,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:50.000Z,0.0.2992693-1733292218-880323346,0.0.2992693,208,0.0.7299329,208,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:48.000Z,0.0.2992693-1733292218-649031080,0.0.2992693,226,0.0.7299329,226,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:45.000Z,0.0.2992693-1733292215-666552253,0.0.2992693,259,0.0.7299329,259,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:39.000Z,0.0.2992693-1733292210-592427318,0.0.2992693,350,0.0.7299329,350,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:29.000Z,0.0.2992693-1733292199-396710446,0.0.2992693,518,0.0.7299329,518,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:22.000Z,0.0.2992693-1733292190-066004986,0.0.2992693,703,0.0.7299329,703,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-12-04T06:03:11.000Z,0.0.2992693-1733292181-542880957,0.0.2992693,1066,0.0.7299329,1066,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.01131064
2024-10-31T05:38:27.000Z,0.0.2992693-1730353097-085386484,0.0.2992693,80,0.0.7299329,80,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.07538189
2024-10-31T05:37:56.000Z,0.0.2992693-1730353067-123266180,0.0.2992693,216,0.0.7299329,216,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.07538189
2024-10-31T05:37:53.000Z,0.0.2992693-1730353062-460119507,0.0.2992693,259,0.0.7299329,259,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.07538189
2024-10-31T05:37:52.000Z,0.0.2992693-1730353061-527330670,0.0.2992693,265,0.0.7299329,265,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.07538189
2024-10-31T05:37:48.000Z,0.0.2992693-1730353058-964959531,0.0.2992693,311,0.0.7299329,311,Bull,Thank You for trying SILK SWAP. 0.0.7299329,0.07538189
2024-10-31T05:37:29.000Z,0.0.2992693-1730353039-048056660,0.0.2992693,1076,0.0.7299329,1076,Bull,Thank You for trying SILK SWAP. 0.0.7299329,3.13891964
2024-10-18T15:09:05.000Z,0.0.1978158-1729264136-725338134,0.0.1978158,75018322.38824,0.0.7283513,75018322.38824,Bull,,0.01947795
2024-10-11T14:50:10.000Z,0.0.1920276-1728658199-105835922,0.0.1920276,154491549.489246,0.0.7283513,154491549.489246,Bull,,0.01958505
2024-10-11T14:32:26.000Z,0.0.1692881-1728657134-825316820,0.0.1692881,59671677.840351,0.0.7283513,59671677.840351,Bull,,0.01958505
2024-12-02T05:44:38.000Z,0.0.1232069-1733118268-419502408,0.0.1232069,1100000,0.0.7281571,1100000,Bull,,0.00422335
2024-11-30T17:07:28.000Z,0.0.997927-1732986435-091937840,0.0.997927,2000000,0.0.7281571,2000000,Bull,BabyCat and I thought you should be HODLING some BULL,0.00595447
2024-12-07T07:37:31.000Z,0.0.7275652-1733557040-736902351,0.0.3160795,24276436.119016,0.0.7275652,24276436.119016,Bull,,0
2024-10-29T01:06:35.000Z,0.0.7271378-1730163965-485892219,0.0.3160795,727015.483105,0.0.7271378,727015.483105,Bull,,0
2024-12-02T01:00:55.000Z,0.0.7268957-1733101241-317967420,0.0.3160795,652885.08181,0.0.7268957,652885.08181,Bull,,0
2024-11-07T03:51:04.000Z,0.0.7268957-1730951452-147424965,0.0.3240198,835291.633301,0.0.7268957,835291.633301,Bull,,0
2024-10-10T04:17:59.000Z,0.0.7268957-1728533867-519241619,0.0.3240198,2506389.004239,0.0.7268957,2506389.004239,Bull,,0
2024-10-09T00:02:40.000Z,0.0.7268957-1728432146-873245966,0.0.4816623,1658123.699362,0.0.7268957,1658123.699362,Bull,,0
2024-10-08T13:59:27.000Z,0.0.7268957-1728395958-551584955,0.0.3160795,6535699.05472,0.0.7268957,6535699.05472,Bull,,0
2024-12-09T13:14:45.000Z,0.0.7246240-1733750066-116229176,0.0.4817915,332593.809352,0.0.7246240,332593.809352,Bull,,0
2024-12-09T13:14:45.000Z,0.0.7246240-1733750066-116229176,0.0.4817915,1004758.083993,0.0.7246240,1004758.083993,Bull,,0
2024-12-04T06:06:11.000Z,0.0.7246240-1733292358-099300635,0.0.4817915,902660.107039,0.0.7246240,902660.107039,Bull,,0
2024-09-26T14:02:51.000Z,0.0.7207304-1727359361-124376493,0.0.3240198,215005.568704,0.0.7207304,215005.568704,Bull,,0
2024-11-16T18:43:44.000Z,0.0.7190251-1731782613-497857369,0.0.3160795,19212420.144323,0.0.7190251,19212420.144323,Bull,,0
2024-12-02T13:03:41.000Z,0.0.7164992-1733144604-036667070,0.0.3160795,1750365.91086,0.0.7164992,1750365.91086,Bull,,0
2024-12-02T12:59:04.000Z,0.0.7164992-1733144330-279228345,0.0.3240198,145623.251677,0.0.7164992,145623.251677,Bull,,0
2024-10-11T21:18:59.000Z,0.0.7136932-1728681469-025171336,0.0.3160795,25000000,0.0.7136932,25000000,Bull,,0
2024-10-06T09:23:45.000Z,0.0.7019985-1728206611-056990781,0.0.3160795,342345305.312792,0.0.7019985,342345305.312792,Bull,,0
2024-11-18T17:52:48.000Z,0.0.6926407-1731952355-396859793,0.0.6926407,66983276.026896,0.0.6929819,66983276.026896,Bull,,0.00904464
2024-11-16T09:07:37.000Z,0.0.6929819-1731748038-101995796,0.0.3160795,16200585.556189,0.0.6929819,16200585.556189,Bull,,0
2024-11-16T09:06:32.000Z,0.0.6929819-1731747971-696352977,0.0.3160795,54505718.266407,0.0.6929819,54505718.266407,Bull,,0
2024-11-06T02:58:40.000Z,0.0.6929819-1730861901-207317776,0.0.3160795,23779273.173109,0.0.6929819,23779273.173109,Bull,,0
2024-11-05T17:09:50.000Z,0.0.6929819-1730826567-205882160,0.0.3160795,122434124.016689,0.0.6929819,122434124.016689,Bull,,0
2024-11-16T17:58:49.000Z,0.0.6926407-1731779908-297704434,0.0.3160795,14055104.931178,0.0.6926407,14055104.931178,Bull,,0
2024-11-16T17:28:23.000Z,0.0.6926407-1731778088-213806044,0.0.3160795,60928171.095718,0.0.6926407,60928171.095718,Bull,,0
2024-12-04T06:04:49.000Z,0.0.2992693-1733292278-723794300,0.0.2992693,18,0.0.6896647,18,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.01131064
2024-12-04T06:04:25.000Z,0.0.2992693-1733292256-035485634,0.0.2992693,49,0.0.6896647,49,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.01131064
2024-12-04T06:04:24.000Z,0.0.2992693-1733292251-352330517,0.0.2992693,55,0.0.6896647,55,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.01131064
2024-12-04T06:04:23.000Z,0.0.2992693-1733292250-939498414,0.0.2992693,55,0.0.6896647,55,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.01131064
2024-12-04T06:04:10.000Z,0.0.2992693-1733292239-136883056,0.0.2992693,96,0.0.6896647,96,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.01131064
2024-10-31T05:39:23.000Z,0.0.2992693-1730353152-223235369,0.0.2992693,16,0.0.6896647,16,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07538189
2024-10-31T05:39:08.000Z,0.0.2992693-1730353138-301130892,0.0.2992693,22,0.0.6896647,22,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07538189
2024-10-31T05:38:53.000Z,0.0.2992693-1730353122-557031861,0.0.2992693,35,0.0.6896647,35,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07538189
2024-10-31T05:38:50.000Z,0.0.2992693-1730353119-662231621,0.0.2992693,36,0.0.6896647,36,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07538189
2024-10-31T05:38:47.000Z,0.0.2992693-1730353114-690205859,0.0.2992693,39,0.0.6896647,39,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07538189
2024-10-01T06:05:59.000Z,0.0.2992693-1727762749-372203477,0.0.2992693,7.437577,0.0.6896647,7.437577,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.06418886
2024-10-01T06:05:49.000Z,0.0.2992693-1727762739-369521075,0.0.2992693,13.55805,0.0.6896647,13.55805,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.06418886
2024-10-01T06:05:34.000Z,0.0.2992693-1727762723-991907753,0.0.2992693,27.337314,0.0.6896647,27.337314,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.06418886
2024-10-01T06:05:14.000Z,0.0.2992693-1727762703-559859751,0.0.2992693,74.703024,0.0.6896647,74.703024,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.06418886
2024-08-30T05:23:02.000Z,0.0.2992693-1724995373-323745667,0.0.2992693,0.015699,0.0.6896647,0.015699,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07165496
2024-08-30T05:22:16.000Z,0.0.2992693-1724995322-855506901,0.0.2992693,6.5699,0.0.6896647,6.5699,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07165496
2024-08-30T05:21:57.000Z,0.0.2992693-1724995305-437554559,0.0.2992693,19.0166,0.0.6896647,19.0166,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07165496
2024-08-30T05:21:50.000Z,0.0.2992693-1724995296-847373402,0.0.2992693,28.9735,0.0.6896647,28.9735,Bull,Thank You for trying SILK SWAP. 0.0.6896647,0.07165496
2024-11-18T03:23:17.000Z,0.0.6884589-1731900186-431040282,0.0.3160795,10000000,0.0.6884589,10000000,Bull,,0
2024-12-04T06:04:04.000Z,0.0.2992693-1733292232-200013630,0.0.2992693,121,0.0.6827913,121,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.01131064
2024-12-04T06:03:55.000Z,0.0.2992693-1733292221-360219749,0.0.2992693,180,0.0.6827913,180,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.01131064
2024-12-04T06:03:52.000Z,0.0.2992693-1733292222-635692193,0.0.2992693,192,0.0.6827913,192,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.01131064
2024-10-31T05:38:50.000Z,0.0.2992693-1730353118-782675773,0.0.2992693,36,0.0.6827913,36,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.07538189
2024-10-31T05:38:29.000Z,0.0.2992693-1730353097-436926385,0.0.2992693,73,0.0.6827913,73,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.07538189
2024-10-31T05:38:16.000Z,0.0.2992693-1730353083-152863845,0.0.2992693,119,0.0.6827913,119,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.07538189
2024-10-01T06:05:35.000Z,0.0.2992693-1727762721-331253110,0.0.2992693,24.025422,0.0.6827913,24.025422,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.06418886
2024-10-01T06:05:04.000Z,0.0.2992693-1727762692-292436903,0.0.2992693,121.245497,0.0.6827913,121.245497,Bull,Thank You for trying SILK SWAP. 0.0.6827913,0.06418886
2024-10-01T06:05:03.000Z,0.0.2992693-1727762690-812741956,0.0.2992693,124.374525,0.0.6827913,124.374525,Bull,Thank You for trying SILK SWAP. 0.0.6827913,3.54238918
2024-09-18T06:28:12.000Z,0.0.3730625-1726640865-177590959,0.0.3730625,100000,0.0.6826633,100000,Bull,,0.02013119
2024-09-24T23:53:27.000Z,0.0.6778922-1727221997-116588642,0.0.3161140,57822.682821,0.0.6778922,57822.682821,Bull,,0
2024-11-20T21:36:38.000Z,0.0.6735827-1732138586-479744819,0.0.3300792,22398.725693,0.0.6735827,22398.725693,Bull,,0
2024-08-07T13:06:22.000Z,0.0.6602698-1723035963-700210430,0.0.3297547,33415.22538,0.0.6602698,33415.22538,Bull,,0
2024-11-12T18:34:14.000Z,0.0.6597602-1731436434-530420814,0.0.3045981,278819717.854782,0.0.6597602,278819717.854782,Bull,,0
2024-08-17T16:45:45.000Z,0.0.6597602-1723913130-547918754,0.0.3160795,70415929.903312,0.0.6597602,70415929.903312,Bull,,0
2024-08-17T16:44:13.000Z,0.0.6597602-1723913000-191968293,0.0.3160795,71619263.194589,0.0.6597602,71619263.194589,Bull,,0
2024-08-06T19:59:10.000Z,0.0.6597602-1722974339-280525756,0.0.3160795,151584335.06872,0.0.6597602,151584335.06872,Bull,,0
2024-10-03T11:14:58.000Z,0.0.6563635-1727954086-799542909,0.0.4605267,121502.474323,0.0.6563635,121502.474323,Bull,,0
2024-09-18T14:27:37.000Z,0.0.6507783-1726669642-989232603,0.0.4816623,2050818.096968,0.0.6507783,2050818.096968,Bull,,0
2024-09-18T07:44:12.000Z,0.0.5719207-1726645430-810382655,0.0.5719207,120000,0.0.6334489,120000,Bull,,0.02013119
2024-09-18T06:22:00.000Z,0.0.6051805-1726640502-186988543,0.0.6051805,50000,0.0.6334427,50000,Bull,,0.02013119
2024-12-04T06:04:41.000Z,0.0.2992693-1733292273-108227965,0.0.2992693,25,0.0.6327622,25,Bull,Thank You for trying SILK SWAP. 0.0.6327622,0.01131064
2024-10-31T05:40:13.000Z,0.0.2992693-1730353200-084820169,0.0.2992693,10,0.0.6327622,10,Bull,Thank You for trying SILK SWAP. 0.0.6327622,0.07538189
